hospital;link;ratings;total_reviews;location;rating;review
Clinique SAMUG;https://www.google.com/maps/place/Clinique+SAMUG/data=!4m5!3m4!1s0xec10c84f8bc8285:0x27717a5e02547485!8m2!3d14.770234!4d-17.3933702?authuser=0&hl=fr&rclk=1;5,0;1 avis;Adresse: QJC4+3MR, Dakar, Sénégal ; 5 étoiles ;
Poste de Santé HLM 1;https://www.google.com/maps/place/Poste+de+Sant%C3%A9+HLM+1/data=!4m5!3m4!1s0xec173795477eda1:0x86922caf22f549d9!8m2!3d14.7166332!4d-17.4445349?authuser=0&hl=fr&rclk=1;5,0;1 avis;Adresse: PH84+M54, Dakar, Sénégal ; 5 étoiles ;
Hôpital Docteur Diaw;https://www.google.com/maps/place/H%C3%B4pital+Docteur+Diaw/data=!4m5!3m4!1s0xec1a07630b54251:0x96aabe4d64c40d60!8m2!3d14.7720003!4d-17.2891807?authuser=0&hl=fr&rclk=1;5,0;1 avis;Adresse: Unnamed Road, Dakar, Sénégal ; 5 étoiles ;
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;"Le personnel est gentil et accueillant mais manque parfois de professionnalisme. La technicienne de labo censée faire une prise de sang à ma fille avait son téléphone portable collé entre l'oreille et l'épaule. Absorbée par une discussion qui ne semblait ni urgente ni importante, et adoptant une position inconfortable, elle avait raté la veine! Pire, elle essayait de reorienter l’aiguille dans le bras de ma fille qui se tordait de douleur pour atteindre le vaisseau !!! Il avait fallu qu’elle pose son téléphone, ressorte l’aiguille (qui avait frôlé sa blouse), et se concentrer pour y arriver la deuxième fois.
Comment peut-on incliner sa tête à 45 degré et avoir une vision normale ?
Comment peut-on utiliser son épaule pour fixer son portable et avoir une mobilité totale de la main? Même avec un micro-casque, ce n’était ni le moment ni le lieu pour parler au téléphone. C'est un manque notoire de sérieux, de respect et de professionnalisme !"
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;Pour les prix pratiqués, et à quelques exceptions près, aucune considération pour les malades et aucune réactivité. Plusieurs jours sans un diagnostic clair pour ensuite, devoir en sortir car ayant d autres malades à recevoir.😡😡😡😡😡😡
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 3 étoiles ;L'attente est un longue
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;"A fuir. Aucune considération des médecins et des infirmiers pour les patients.

Je regrette profondément d'avoir suivi les recommendations du médecin sur place et d'avoir placé ma grand-mère en hospitalisation dans cette clinique. Quand j'ai accepté de le faire, je m'attendais clairement à un traitement meilleur que celui dispensé dans les hopitaux publics mais il était en deçà

Le deuxième jour d'hospitalisation, j'ai retrouvé son diner de la vieille sur la table. Le petit déjeuner ne lui a pas été servi et personne ne l'a aidé à prendre son repas. Personne ne lui a donné ses médicaments, il a fallu que j'aille les acheter à la place de la clinique
Le troisième jour, au matin, je l'ai retrouvé vidé de la moitié de son sang, le lit complètement rouge. J'ai interpellé les infirmiers qui n'ont pas bougé. Il a fallu que je les agresse pour qu'ils réagissent enfin. Dieu seul sait ce qu'il serait advenu si je N'étais pas passé la voir ce jour là. La nuit venue, elle se tordait de douleurs dans tous les sens. Ayant fait appel au médecin de garde, il est intervenu 2h plus tard. Ça se voyait clairement qu'il venait tout juste de se réveiller.
Ma grand mère est décédée le lendemain mais cela ne s'arrête pas là.

Quand j'ai recu la facture pour 5 jours d'hospitalisation, il a fallu que je demande le détails tellement j'ai trouvé les 570.000 francs exorbitant vu leur prestation.

Le détail obtenu j'ai été surpris de voir plusieurs surfacturations pour des services non réalisés notamment en ce qui concerne les médicaments. La clinique était censé acheter les médicaments prescrits par le médecin et s'assurer qu'elle les prennes. Cela n'a jamais été respecté et ils ont factures plusieurs boîtes.

Pour votre bien et celui de vos proches, je vous conseille d'éviter cette clinique."
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;Clinique des arnaqueurs, quand tu es enceinte ils fon tou pr te retenir et t’hospitaliser durant des jours juste pour l’argent. Clinique qui ne respecte pas les codes de la medecin , donner des medicament pour accelerer la croissance du bb a 35semaine forcer les accouchement just pr largent be suis tres decu par vos services ! NuL
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;"l'accueil n'est pas des meilleurs. Aucune compassion, c'est l'argent qui est mis en avant.
Lorsque le dispositif de l'IPM ne fonctionne pas, il faut payer cash ou il ny aura pas de consultation, c'est inhumain"
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 5 étoiles ;Super
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 5 étoiles ;Très bonne clinique.
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;"Bonjour,
Je voudrai attiré l'attention du Directeur  sur un fait grave qui s'est déroulé sous mes yeux devant la porte de la clinique. Le vigile de la porte principale qui etait de garde ce Samedi 14 Octobre, a , vers les coups de 20h10mn provoqué une personne venue s'enquérir de la situation d'un proche malade interné dans votre structure. Ce dernier a garé son véhicule normalement mais le vigile en personne lui a interdit l'accés à l'intérieur prétextant qu'il devait se garer ailleurs (photos illustratives).
Sur ce, le monsieur a voulu accéder à l'intérieur mais il s'est opposé au refus catégorique du vigile qui l'a repoussé et s'en est suivi une altercation rude. Le vigile s'est battu carrément avec le monsieur et personne ne pouvait lui parler même le personnel médical est intervenu mais rien ne pouvait l'arreter. Il a fallu l'intervention d'un policier pour qu'il puisse se calmer.
Je vous suggère  juste M. Le Directeur que vous mettez à l'avenir une personne qualifiée pour qu'il puisse parler avec courtoisie aux personnes qui viennent dans votre structure.
Cordialement."
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;Je suis a la clinique depuis 10h moins et il est 11h57.seules 2 personnes sont passées .le temps d 'attente pour voir le généraliste est trop long.un malade ne doit pas patienter aussi longtemps avec la douleur
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;A fuir
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;Administration désagréable
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 4 étoiles ;Bien
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 5 étoiles ;Bien
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 1 étoile ;"(Traduit par Google) Je suis allé là-bas pour la première fois ce matin pour voir le pédiatre. Je ne le recommanderais certainement pas. Très patient et pas agréable du tout. Je me demandais s'il était dérangé par moi, posant des questions pour comprendre sa prescription. Juste le genre de docteur qu'aucune mère ne voudrait avoir ..

(Avis d'origine)
I went there for the first time this morning to see the pediatrician. I would definitely not recommend him. Very unpatient and not pleasant at all. I was wondering if he was bothered with me, asking questions to understand his prescription. Just the kind of doctor that no mother would like to have.."
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Cette clinique est un endroit agréable pour recevoir des soins médicaux. Je le recommande fortement. Cependant, il est nécessaire d'augmenter le personnel infirmier afin de répondre à la volonté des patients.

(Avis d'origine)
This clinic is a nice place to get medical treatment. I highly recommend it. However there is a need to increase the nursing staff in order to meet patients' will."
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Frais

(Avis d'origine)
Cool"
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 3 étoiles ;
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 4 étoiles ;
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 5 étoiles ;
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 5 étoiles ;
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 5 étoiles ;
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 4 étoiles ;
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 5 étoiles ;
Nouvelle Clinique De l'Amitié;https://www.google.com/maps/place/Nouvelle+Clinique+De+l'Amiti%C3%A9/data=!4m5!3m4!1s0xec10d4a886be1e1:0x35caad7291d8cf71!8m2!3d14.7314762!4d-17.4566689?authuser=0&hl=fr&rclk=1;3,1;26 avis;Adresse: Dakar, Sénégal ; 3 étoiles ;
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 4 étoiles ;Mon troisième don aujourd'hui . Personnel courtois et à l'écoute des patients . Seul petit bémol le sandwich qui nous sert de collation est un peu petit si je puis dire . Un petit effort au moins deux quoi 😁
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 4 étoiles ;Personnel courtois. Par contre le matériel pour le traitement du sang date d'une autre époque.
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 4 étoiles ;On y attend toute les bonnes volontés qui veulent donner 7n peu de leur sang pour sauver des vies
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 5 étoiles ;"Donnez son sang , un geste noble.
On est bien accueilli cnts, un personnel professionnel"
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 5 étoiles ;Personnelles qualifiés, dynamique et professionnel. Donnez du sang, donnez le meilleur de soi. Le centre offre un laboratoire d'analyse médicale de haut niveau, un banque de sang pour ceux qui veulent donner du sang pour sauver des vies et un clinique médicale. Ce centre est spécifique, exigent et répond aux normes internationales.
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 5 étoiles ;A la CNTS cest calme et le cadre est chaleureus le personnel jovial et professionnel
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 5 étoiles ;C'est mon service j'ai beaucoup appris au CNTS .il y'a le service d'hématologie clinique, des laboratoires, et le service de promotion  don de sang. C'est très intéressant on fait toutes les analyses de biochimies,d'hématologies , et de sérologies.Svp venez donner du sang pour sauver des vies.
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 3 étoiles ;Centre de Don de Sang, d'Analyses Biologiques, de Consultation ( Drépanocytose et Hémophilie) et d'Hématologie Clinique (Hospitalisation).
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 4 étoiles ;Ils fond un bon travail
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 1 étoile ;Navré pour les week-ends c'est catastrophique car une crise ne connaît pas week-ends voilà 48h je crève de douleurs
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 1 étoile ;Une équipe médicale qui ne travail pas bien
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 3 étoiles ;"(Traduit par Google) Médecins qualifiés

(Avis d'origine)
Qualified doctors"
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Donnez du sang et sauvez des vies

(Avis d'origine)
Give blood and save lives"
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 5 étoiles ;
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 4 étoiles ;
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 5 étoiles ;
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 5 étoiles ;
Centre National de Transfusion Sanguine;https://www.google.com/maps/place/Centre+National+de+Transfusion+Sanguine/data=!4m5!3m4!1s0xec172904409a683:0x370c2f12d92e1b40!8m2!3d14.6957942!4d-17.4656643?authuser=0&hl=fr&rclk=1;4,1;18 avis;Adresse: Av. Cheikh Anta Diop, Dakar, Sénégal ; 5 étoiles ;
Institut d'Hygiene Sociale Polyclinique;https://www.google.com/maps/place/Institut+d'Hygiene+Sociale+Polyclinique/data=!4m5!3m4!1s0xec1725a3d0d5357:0x278d3528f8cd44b9!8m2!3d14.6781312!4d-17.4456692?authuser=0&hl=fr&rclk=1;3,7;17 avis;Adresse: MHH3+7P4, Dakar, Sénégal ; 1 étoile ;En tant que structure de santé, personne ne peut vous joindre au téléphone et vous n’êtes pas les seuls, il en est de même pour beaucoup d’autres hôpitaux à Dakar🥺 et si on vous appelait pour une urgence 🚨 c’est comme ça que vous allez laisser périr 🙄
Institut d'Hygiene Sociale Polyclinique;https://www.google.com/maps/place/Institut+d'Hygiene+Sociale+Polyclinique/data=!4m5!3m4!1s0xec1725a3d0d5357:0x278d3528f8cd44b9!8m2!3d14.6781312!4d-17.4456692?authuser=0&hl=fr&rclk=1;3,7;17 avis;Adresse: MHH3+7P4, Dakar, Sénégal ; 3 étoiles ;Un institut qui a toujours été au service de la médecine
